Incident Name,Page DateTime,Start DateTime,Incident Status,Location,Type,Cause,Counties,Acres Burned,Containment,Structures Threatened,Structures Destroyed,Structures Damaged,Civilian Injuries,Firefighter Injuries,Civilian Fatalities,Total Personnel,Engines,Water Tenders,Hand Crews,Other Resources,Administration Unit,Unified Command Agency(s)
Palisades Fire,Update on 01/16/2025 at 2:02 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,22%,12250.0,2869.0,508.0,3.0,,8.0,5276.0,514.0,59.0,111.0,8.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/16/2025 at 11:16 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,22%,12250.0,2869.0,508.0,3.0,,8.0,5276.0,514.0,59.0,111.0,8.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/16/2025 at 10:27 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,22%,12250.0,2869.0,508.0,3.0,,8.0,5276.0,514.0,59.0,111.0,8.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/16/2025 at 8:07 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,22%,12250.0,2869.0,508.0,3.0,,8.0,5276.0,514.0,59.0,111.0,8.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/16/2025 at 6:42 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,22%,12250.0,2869.0,508.0,3.0,,8.0,5276.0,514.0,59.0,111.0,8.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/16/2025 at 6:39 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,22%,12250.0,2869.0,508.0,3.0,,8.0,5276.0,514.0,59.0,111.0,8.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/16/2025 at 5:36 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,22%,12250.0,2747.0,484.0,3.0,,8.0,5032.0,514.0,59.0,111.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 8:05 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,21%,12250.0,2747.0,484.0,3.0,,8.0,5032.0,514.0,59.0,111.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 8:03 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,21%,12250.0,2747.0,484.0,3.0,,8.0,5032.0,514.0,59.0,111.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 7:54 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,21%,12250.0,2747.0,484.0,3.0,,8.0,5032.0,514.0,59.0,111.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 7:03 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,21%,12250.0,2747.0,484.0,3.0,,8.0,5032.0,514.0,59.0,111.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 6:33 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,21%,12250.0,2747.0,484.0,3.0,,8.0,5032.0,514.0,59.0,111.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 5:54 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 5:25 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 5:20 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 4:12 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 3:58 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 2:45 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 12:29 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 11:48 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 11:16 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 8:36 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/15/2025 at 6:30 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,19%,12250.0,2191.0,397.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 8:58 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,18%,12250.0,2114.0,382.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 8:53 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,18%,12250.0,2114.0,382.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 6:51 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,18%,12250.0,2114.0,382.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 6:29 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,18%,12250.0,2114.0,382.0,3.0,,8.0,5104.0,524.0,59.0,113.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 6:05 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,18%,12250.0,2114.0,382.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 6:03 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,18%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 8:55 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,17%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 8:52 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,17%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 7:42 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,17%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 7:39 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,17%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 6:30 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,17%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 6:26 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,17%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 5:56 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,17%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/14/2025 at 5:51 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,17%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 9:07 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 9:06 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 9:03 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 6:20 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5200.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 5:21 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 5:03 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 5:00 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 4:31 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 2:00 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 1:59 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 1:37 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 11:10 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 9:34 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,8.0,5123.0,540.0,60.0,115.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 8:43 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,2.0,5123.0,519.0,62.0,86.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 8:30 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23654.0,14%,12250.0,513.0,63.0,3.0,,2.0,4720.0,519.0,62.0,86.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 8:28 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23654.0,14%,12250.0,513.0,63.0,3.0,,2.0,4720.0,519.0,62.0,86.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 8:20 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23654.0,11%,12250.0,513.0,63.0,3.0,,2.0,4720.0,519.0,62.0,86.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 7:05 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1280.0,204.0,3.0,,2.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 6:35 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1105.0,179.0,3.0,,2.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/13/2025 at 6:00 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,14%,12250.0,1105.0,179.0,3.0,,2.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/12/2025 at 6:57 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,13%,12250.0,1105.0,179.0,3.0,,2.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/12/2025 at 6:55 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,13%,12250.0,1105.0,179.0,3.0,,2.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/12/2025 at 6:54 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,13%,12250.0,1105.0,179.0,3.0,,2.0,5123.0,540.0,60.0,115.0,,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/12/2025 at 4:31 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,11%,12250.0,604.0,83.0,3.0,,2.0,4720.0,519.0,62.0,88.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/12/2025 at 4:29 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,11%,12250.0,604.0,83.0,3.0,,2.0,4720.0,519.0,62.0,88.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/12/2025 at 2:44 PM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,11%,12250.0,604.0,83.0,3.0,,2.0,4720.0,519.0,62.0,88.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/12/2025 at 11:54 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,11%,12250.0,604.0,83.0,3.0,,2.0,4720.0,519.0,62.0,88.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/12/2025 at 11:13 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23713.0,11%,12250.0,604.0,83.0,3.0,,5.0,4720.0,519.0,62.0,88.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/12/2025 at 11:07 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23706.0,11%,12250.0,604.0,83.0,3.0,,5.0,4720.0,519.0,62.0,88.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
Palisades Fire,Update on 01/12/2025 at 10:54 AM,2025-01-07,Active,"Southeast of Palisades Drive, Pacific Palisades",Wildfire,Under Investigation,Los Angeles,23706.0,11%,12250.0,604.0,83.0,3.0,,2.0,4720.0,519.0,62.0,88.0,57.0,"Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, Los Angeles County Fire Department, Los Angeles City Fire Department and Los Angeles Police Department",Size
